Date, Open, High, Low, Close, Volume, Adj Close, Dividend, Stock Split
2016-05-03, 94.20, 95.74, 93.68, 95.18, 56831300, 94.60,,
2016-05-02, 93.97, 94.08, 92.40, 93.64, 48160100, 93.07,,
2016-04-29, 93.99, 94.72, 92.51, 93.74, 68531500, 93.17,,
2016-04-28, 97.61, 97.88, 94.25, 94.83, 82242700, 94.26,,
2016-04-27, 96.00, 98.71, 95.68, 97.82, 114602100, 97.23,,
2016-04-26, 103.91, 105.30, 103.91, 104.35, 56016200, 103.72,,
2016-04-25, 105.00, 105.65, 104.51, 105.08, 28031600, 104.44,,
2016-04-22, 105.01, 106.48, 104.62, 105.68, 33683100, 105.04,,
2016-04-21, 106.93, 106.93, 105.52, 105.97, 31552500, 105.33,,
2016-04-20, 106.64, 108.09, 106.06, 107.13, 30611000, 106.48,,
2016-04-19, 107.88, 108.00, 106.23, 106.91, 32384900, 106.26,,
2016-04-18, 108.89, 108.95, 106.94, 107.48, 60821500, 106.83,,
2016-04-15, 112.11, 112.30, 109.73, 109.85, 46939000, 109.19,,
2016-04-14, 111.62, 112.39, 111.33, 112.10, 25473900, 111.42,,
2016-04-13, 110.80, 112.34, 110.80, 112.04, 33257300, 111.36,,
2016-04-12, 109.34, 110.50, 108.66, 110.44, 27232300, 109.77,,
2016-04-11, 108.97, 110.61, 108.83, 109.02, 29407500, 108.36,,
2016-04-08, 108.91, 109.77, 108.17, 108.66, 23581700, 108.00,,
2016-04-07, 109.95, 110.42, 108.12, 108.54, 31801900, 107.88,,
2016-04-06, 110.23, 110.98, 109.20, 110.96, 26404100, 110.29,,
2016-04-05, 109.51, 110.73, 109.42, 109.81, 26578700, 109.15,,
2016-04-04, 110.42, 112.19, 110.27, 111.12, 37356200, 110.45,,
2016-04-01, 108.78, 110.00, 108.20, 109.99, 25874000, 109.32,,
2016-03-31, 109.72, 109.90, 108.88, 108.99, 25888400, 108.33,,
2016-03-30, 108.65, 110.42, 108.60, 109.56, 45601100, 108.90,,
2016-03-29, 104.89, 107.79, 104.88, 107.68, 31190100, 107.03,,
2016-03-28, 106.00, 106.19, 105.06, 105.19, 19411400, 104.55,,
2016-03-24, 105.47, 106.25, 104.89, 105.67, 26133000, 105.03,,
2016-03-23, 106.48, 107.07, 105.90, 106.13, 25703500, 105.49,,
2016-03-22, 105.25, 107.29, 105.21, 106.72, 32444400, 106.07,,
2016-03-21, 105.93, 107.65, 105.14, 105.91, 35502700, 105.27,,
2016-03-18, 106.34, 106.50, 105.19, 105.92, 44205200, 105.28,,
2016-03-17, 105.52, 106.47, 104.96, 105.80, 34420700, 105.16,,
2016-03-16, 104.61, 106.31, 104.59, 105.97, 38303500, 105.33,,
2016-03-15, 103.96, 105.18, 103.85, 104.58, 40067700, 103.95,,
2016-03-14, 101.91, 102.91, 101.78, 102.52, 25076100, 101.90,,
2016-03-11, 102.24, 102.28, 101.50, 102.26, 27408200, 101.64,,
2016-03-10, 101.41, 102.24, 100.15, 101.17, 33513600, 100.56,,
2016-03-09, 101.31, 101.58, 100.27, 101.12, 27201700, 100.51,,
2016-03-08, 100.78, 101.76, 100.40, 101.03, 31561900, 100.42,,
2016-03-07, 102.39, 102.83, 100.96, 101.87, 35828900, 101.25,,
2016-03-04, 102.37, 103.75, 101.37, 103.01, 46055100, 102.39,,
2016-03-03, 100.58, 101.71, 100.45, 101.50, 36955700, 100.89,,
2016-03-02, 100.51, 100.89, 99.64, 100.75, 33169600, 100.14,,
2016-03-01, 97.65, 100.77, 97.42, 100.53, 50407100, 99.92,,
2016-02-29, 96.86, 98.23, 96.65, 96.69, 35216300, 96.10,,
2016-02-26, 97.20, 98.02, 96.58, 96.91, 28991100, 96.32,,
2016-02-25, 96.05, 96.76, 95.25, 96.76, 27582700, 96.17,,
2016-02-24, 93.98, 96.38, 93.32, 96.10, 36255700, 95.52,,
2016-02-23, 96.40, 96.50, 94.55, 94.69, 31942600, 94.12,,
2016-02-22, 96.31, 96.90, 95.92, 96.88, 34280800, 96.29,,
2016-02-19, 96.00, 96.76, 95.80, 96.04, 35374200, 95.46,,
2016-02-18, 98.84, 98.89, 96.09, 96.26, 39021000, 95.68,,
2016-02-17, 96.67, 98.21, 96.15, 98.12, 44863200, 97.53,,
2016-02-16, 95.02, 96.85, 94.61, 96.64, 49057900, 96.06,,
2016-02-12, 94.19, 94.50, 93.01, 93.99, 40351400, 93.42,,
2016-02-11, 93.79, 94.72, 92.59, 93.70, 50074700, 93.13,,
2016-02-10, 95.92, 96.35, 94.10, 94.27, 42343600, 93.70,,
2016-02-09, 94.29, 95.94, 93.93, 94.99, 44331200, 94.42,,
2016-02-08, 93.13, 95.70, 93.04, 95.01, 54021400, 94.44,,
2016-02-05, 96.52, 96.92, 93.69, 94.02, 46418100, 93.45,,
2016-02-04, 95.86, 97.33, 95.19, 96.60, 46471700, 96.02, 0.52, 
2016-02-03, 95.00, 96.84, 94.08, 96.35, 45964300, 95.25,,
2016-02-02, 95.42, 96.04, 94.28, 94.48, 37357200, 93.40,,
2016-02-01, 96.47, 96.71, 95.40, 96.43, 40943500, 95.33,,
2016-01-29, 94.79, 97.34, 94.35, 97.34, 64416500, 96.23,,
2016-01-28, 93.79, 94.52, 92.39, 94.09, 55678800, 93.02,,
2016-01-27, 96.04, 96.63, 93.34, 93.42, 133369700, 92.35,,
2016-01-26, 99.93, 100.88, 98.07, 99.99, 75077000, 98.85,,
2016-01-25, 101.52, 101.53, 99.21, 99.44, 51794500, 98.30,,
2016-01-22, 98.63, 101.46, 98.37, 101.42, 65800500, 100.26,,
